t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,445.8945,474.4543,0.9630360465116279,0.8966179069767442,0.046204941860465094,0.12922761627906973,0.5454248837209305,0.9615104651162791,1.0,1.0,0.925969237005138
1,446.8945,464.4426,0.9607104651162791,0.919900930232558,0.049111918604651146,0.1001238372093024,0.5010669767441862,0.9346383720930233,1.0,1.0,0.8979168651690103
2,442.8945,459.84039999999993,0.9700127906976744,0.9306037209302327,0.03748401162790696,0.08674534883720911,0.41506162790697687,0.9660337209302325,1.0,1.0,0.9370650655475933
3,443.0,451.13374999999996,0.9697674418604652,0.9508517441860466,0.0377906976744186,0.06143531976744176,0.39713418604651163,0.9799872093023255,1.0,1.0,0.9503596890210925
4,441.5,448.12389999999994,0.9732558139534884,0.9578513953488373,0.03343023255813953,0.0526857558139533,0.3228690697674419,0.9815360465116278,1.0,1.0,0.9552856638723634
5,439.5345,441.78180000000003,0.9778267441860465,0.972600465116279,0.0277165697674418,0.034249418604651256,0.2471818604651163,0.9943697674418603,1.0,1.0,0.9723213522147106
6,436.93949999999995,438.04495,0.9838616279069768,0.9812908139534884,0.020172965116278932,0.02338648255813945,0.16694186046511633,0.9941499999999998,1.0,1.0,0.9781060373837208
7,433.03,433.30095,0.9929534883720931,0.9923233720930232,0.008808139534883642,0.009595784883720931,0.13709558139534883,0.9986790697674418,1.0,1.0,0.9916418660897782
8,429.283,429.896,0.9983325581395349,0.9997581395348838,-0.00208430232558135,-0.0003023255813953052,0.13806046511627904,0.9983453488372093,1.0,1.0,0.9966806660113575
9,429.514,427.72375,0.9988697674418605,0.9947063953488372,-0.0014127906976743895,-0.006617005813953501,0.13021651162790704,0.991820930232558,1.0,1.0,0.990699941925365
10,426.427,425.6593500000001,0.9916906976744186,0.9899054651162792,-0.010386627906976684,-0.012618168604650946,0.12964372093023258,0.9910767441860465,1.0,1.0,0.9828415878907518
11,423.2715,423.8291499999999,0.9843523255813954,0.9856491860465114,-0.019559593023255804,-0.017938517441860716,0.13105604651162794,0.9936546511627906,1.0,1.0,0.9781062666968632
12,420.71950000000004,421.92524999999995,0.9784174418604652,0.9812215116279068,-0.026978197674418492,-0.02347311046511643,0.12950209302325583,0.9996186046511628,1.0,1.0,0.9780442779989185
13,417.5,419.70599999999996,0.9709302325581395,0.976060465116279,-0.036337209302325583,-0.029924418604651278,0.13196790697674415,0.9876744186046512,1.0,1.0,0.9589629529475392
14,417.0295,419.2027,0.9698360465116279,0.97489,-0.03770494186046516,-0.03138750000000002,0.138403023255814,0.99935,1.0,1.0,0.9692056530813953
