t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,547.0005,577.7038,0.9316396484375,0.871672265625,0.11393391927083328,0.21387955729166663,0.5756265625,0.983943359375,1.0,1.0,0.9166806454105377
1,555.7360000000001,568.1134,0.9145781249999998,0.8904035156250001,0.142369791666667,0.1826608072916665,0.44207792968750026,0.98684375,1.0,1.0,0.9025457065429686
2,542.731,556.5937,0.939978515625,0.9129029296875,0.10003580729166664,0.1451617838541667,0.3818060546875002,0.978984375,1.0,1.0,0.9202242796325684
3,561.1075000000001,561.605,0.9040869140624999,0.903115234375,0.15985514322916689,0.16147460937500002,0.4310623046875003,0.9815898437499999,0.6,1.0,0.5324655196266173
4,558.495,551.0246,0.909189453125,0.9237800781250001,0.15135091145833332,0.12703320312499986,0.37699687500000023,0.9858437499999999,1.0,1.0,0.8963187399291991
5,542.483,542.2088500000001,0.9404628906250001,0.9409983398437498,0.09922851562499982,0.09833610026041698,0.3411037109374999,0.9975625000000001,1.0,1.0,0.9381705123291018
6,556.7505,549.3974000000001,0.9125966796875,0.9269582031249999,0.14567220052083327,0.12173632812500018,0.29212968750000035,0.9466796875000001,0.6000000000000001,1.0,0.5183620437240601
7,555.387,539.2901499999999,0.9152597656250001,0.9466989257812501,0.14123372395833314,0.08883512369791641,0.2502955078125002,0.9233437499999999,1.0,1.0,0.8450993842163086
8,545.9565,531.61045,0.9336787109375,0.96169833984375,0.11053548177083333,0.06383610026041671,0.2504353515625001,0.9536445312499999,1.0,1.0,0.8903975966300963
9,551.7090000000001,540.435,0.9224433593749999,0.9444628906250001,0.1292610677083335,0.09256184895833314,0.21345097656250023,0.9109765624999999,0.6499999999999999,1.0,0.5462107824058531
10,550.1105,533.5312,0.9255654296875,0.957946875,0.12405761718749998,0.0700885416666667,0.2626273437500002,0.945078125,1.0,1.0,0.8747316408538818
11,535.866,527.11375,0.95338671875,0.97048095703125,0.07768880208333327,0.0491984049479166,0.22188750000000013,0.9530644531250001,1.0,1.0,0.908638991722107
12,546.146,533.7255,0.9333085937500001,0.9575673828125,0.11115234374999984,0.07072102864583336,0.2015792968750002,0.9039238281249999,0.6000000000000001,1.0,0.5061839261306763
13,542.6545,531.7949000000001,0.9401279296875,0.9613380859374998,0.0997867838541666,0.06443652343750031,0.21930625000000026,0.912455078125,1.0,1.0,0.8578245035305024
14,542.1465000000001,527.8862999999999,0.9411201171874999,0.9689720703125002,0.09813313802083351,0.05171321614583298,0.22395488281249987,0.961611328125,1.0,1.0,0.9049917658138275
