t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,534.2415,556.1397,0.9565595703125,0.9137896484375001,0.07240071614583324,0.14368391927083315,0.7655261718749999,0.792228515625,1.0,1.0,0.7578137684955597
1,536.95,555.9522999999999,0.9512695312499999,0.9141556640625002,0.0812174479166668,0.1430738932291664,0.6538734374999999,0.792939453125,1.0,1.0,0.75429914188385
2,533.7715000000001,549.6717000000001,0.9574775390624999,0.9264224609374998,0.07087076822916685,0.12262923177083364,0.5616970703125002,0.8034824218749999,1.0,1.0,0.7693163719768522
3,541.2075,553.87715,0.9429541015625,0.9182086914062499,0.09507649739583326,0.13631884765625008,0.6124927734375,0.80619140625,0.7,1.0,0.532141045217514
4,539.798,547.9060999999999,0.94570703125,0.9298708984375001,0.09048828125,0.11688183593749973,0.5146394531250001,0.8272675781250001,1.0,1.0,0.7823527653579713
5,535.9935,537.8381499999999,0.9531376953124999,0.9495348632812501,0.07810384114583345,0.08410856119791642,0.3888757812500001,0.8346074218749999,1.0,1.0,0.7954957945766448
6,538.7094999999999,543.8487499999999,0.9478330078125001,0.9377954101562502,0.08694498697916644,0.1036743164062496,0.4601658203125002,0.8602968750000001,0.6,1.0,0.4892506647857667
7,540.174,537.9681499999999,0.94497265625,0.9492809570312501,0.09171223958333324,0.08453173828124974,0.3832318359375003,0.852244140625,1.0,1.0,0.8053474093399048
8,546.674,531.3897,0.93227734375,0.9621294921875001,0.11287109374999992,0.06311751302083315,0.31679707031250015,0.876728515625,1.0,1.0,0.8173541317367554
9,554.4100000000001,537.4255499999999,0.9171679687499998,0.9503407226562501,0.13805338541666692,0.08276546223958309,0.34607929687500016,0.897404296875,0.5,1.0,0.4115352380561828
10,557.812,533.2880499999999,0.9105234375,0.9584217773437502,0.14912760416666668,0.06929703776041628,0.31474824218749997,0.8765332031249999,1.0,1.0,0.7981040251922606
11,552.7055,524.93375,0.9204970703124999,0.9747387695312499,0.13250488281250009,0.042102050781250094,0.2983251953125001,0.8829863281250001,1.0,1.0,0.8127863281650544
12,553.729,528.8037999999999,0.9184980468749999,0.9671800781250002,0.13583658854166678,0.05469986979166636,0.2933615234375001,0.917751953125,0.55,1.0,0.46362435705356597
13,556.1610000000001,525.1152500000001,0.9137480468749999,0.9743842773437499,0.1437532552083335,0.04269287109375019,0.29997207031250017,0.9054492187500001,1.0,1.0,0.827352455177307
14,549.3295,519.93655,0.9270908203124999,0.98449892578125,0.12151529947916682,0.025835123697916698,0.2815154296875,0.912779296875,1.0,1.0,0.8462293071041107
