t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,37.05,38.91630000000001,0.9708333333333334,0.9189916666666664,0.026515151515151446,0.07364393939393958,0.42228333333333357,0.9606944444444445,1.0,1.0,0.932674189814815
1,37.3,38.42109999999999,0.963888888888889,0.9327472222222225,0.03282828282828276,0.061138888888888604,0.33938888888888896,0.9706527777777777,1.0,1.0,0.9356014274691359
2,37.283,38.19475,0.9643611111111111,0.9390347222222223,0.032398989898989934,0.055422979797979784,0.3091027777777777,0.9809166666666667,1.0,1.0,0.9459578865740741
3,37.947,38.62445000000001,0.9459166666666666,0.9270986111111108,0.04916666666666674,0.06627398989899017,0.2462750000000001,0.946222222222222,0.6499999999999999,1.0,0.5817807907407404
4,37.7,38.11685,0.9527777777777777,0.9411986111111111,0.042929292929293004,0.053455808080808076,0.27077222222222236,0.9758055555555555,1.0,1.0,0.929725848765432
5,37.5,37.70585,0.9583333333333334,0.9526152777777779,0.03787878787878789,0.04307702020202016,0.20524166666666688,0.9965138888888888,1.0,1.0,0.9549924768518518
6,37.65,38.199000000000005,0.9541666666666667,0.9389166666666665,0.04166666666666664,0.055530303030303166,0.20749999999999996,0.9640555555555557,0.6499999999999999,1.0,0.5979152893518518
7,37.9,37.9801,0.9472222222222223,0.9449972222222223,0.04797979797979795,0.050002525252525264,0.18877777777777796,0.9894305555555556,1.0,1.0,0.9372106095679014
8,37.4845,37.54205,0.958763888888889,0.9571652777777777,0.037487373737373667,0.03894065656565665,0.1595805555555556,0.9976527777777778,1.0,1.0,0.9565134569830248
9,37.2685,38.0977,0.9647638888888888,0.9417305555555555,0.032032828282828364,0.05297222222222231,0.20827500000000024,0.9781666666666666,0.6499999999999999,1.0,0.6134049202546294
10,37.25,37.757099999999994,0.9652777777777778,0.9511916666666669,0.03156565656565657,0.04437121212121198,0.17962222222222243,0.9972222222222221,1.0,1.0,0.9625964506172838
11,36.9,37.31995,0.9750000000000001,0.9633347222222223,0.022727272727272693,0.03333207070707068,0.16253055555555562,0.9994166666666666,1.0,1.0,0.9744312500000001
12,36.907,37.7201,0.9748055555555557,0.9522194444444444,0.02290404040404032,0.043436868686868746,0.20607222222222235,0.9890416666666666,0.6499999999999999,1.0,0.6266801523726852
13,36.9985,37.5401,0.9722638888888889,0.9572194444444444,0.025214646464646467,0.038891414141414206,0.17476666666666674,0.9895833333333334,1.0,1.0,0.9621361400462963
14,36.6115,37.00855,0.9830138888888889,0.9719847222222222,0.015441919191919182,0.025468434343434338,0.15586944444444445,0.9978333333333332,1.0,1.0,0.9808840254629628
