t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,534.74,556.76205,0.9555859375,0.9125741210937499,0.07402343750000002,0.14570979817708346,0.7382070312500001,0.792228515625,1.0,1.0,0.757042428817749
1,536.8655,555.4043,0.9514345703125,0.9152259765624999,0.08094238281249998,0.1412900390625001,0.654278125,0.7939453125,1.0,1.0,0.7553870172500611
2,534.869,548.9890000000001,0.955333984375,0.9277558593749997,0.07444335937500009,0.12040690104166712,0.5590708984375,0.80374609375,1.0,1.0,0.7678459581680297
3,541.71,553.1712500000001,0.9419726562499999,0.9195874023437498,0.09671223958333344,0.13402099609375032,0.5552494140625002,0.8095253906250001,0.7,1.0,0.533785547756195
4,538.5615,546.89165,0.9481220703125,0.93185224609375,0.0864632161458334,0.11357958984375006,0.4783359374999999,0.8221875000000001,1.0,1.0,0.7795341146850586
5,534.8755,537.4614000000001,0.9553212890625,0.9502707031249997,0.07446451822916662,0.08288216145833377,0.38410371093749995,0.8587714843750001,1.0,1.0,0.8204026814632417
6,546.7094999999999,542.1940999999999,0.9322080078125001,0.9410271484375001,0.1129866536458331,0.09828808593749977,0.4560791015625,0.8851542968750001,0.6,1.0,0.4950887542179109
7,553.1990000000001,535.8965,0.9195332031249999,0.9533271484375001,0.1341113281250002,0.07778808593749982,0.355270703125,0.8961113281249999,1.0,1.0,0.824004119907379
8,555.0955,530.1971000000001,0.9158291015625,0.9644587890624998,0.1402848307291667,0.05923535156250029,0.3128181640625002,0.9136894531249999,1.0,1.0,0.8367833909626006
9,550.615,534.9285000000001,0.924580078125,0.9552177734374998,0.12569986979166667,0.07463704427083365,0.33277636718750025,0.915177734375,0.5,1.0,0.423077550573349
10,559.039,530.5991000000001,0.908126953125,0.9636736328124997,0.1531217447916666,0.06054394531250043,0.31353359375000023,0.8690410156249999,1.0,1.0,0.7891995696601867
11,552.775,523.0809,0.920361328125,0.9783576171874999,0.13273111979166657,0.03607063802083347,0.2941705078125001,0.897462890625,1.0,1.0,0.8259901379585266
12,553.7145,527.3405999999999,0.9185263671874999,0.9700378906250002,0.13578938802083346,0.04993684895833294,0.29017421875000005,0.9157089843749999,0.55,1.0,0.4626065657504081
13,555.116,524.4571,0.9157890625,0.9756697265625001,0.14035156249999994,0.04055045572916656,0.28121699218750007,0.9108378906250001,1.0,1.0,0.8341353779449464
14,547.1575,517.5546000000002,0.9313330078125,0.9891511718749997,0.11444498697916673,0.018081380208333865,0.27009628906249994,0.9250996093749999,1.0,1.0,0.8615758017253874
