t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,37.35,39.811150000000005,0.9624999999999999,0.8941347222222221,0.03409090909090913,0.09624116161616175,0.8083333333333332,0.7472222222222222,1.0,1.0,0.7192013888888888
1,37.825,39.6555,0.9493055555555555,0.8984583333333332,0.04608585858585867,0.09231060606060616,0.7010694444444445,0.7669444444444444,1.0,1.0,0.7280646219135802
2,37.85,39.227799999999995,0.9486111111111111,0.910338888888889,0.04671717171717176,0.0815101010101009,0.5799750000000001,0.7816944444444446,1.0,1.0,0.7415240354938273
3,38.7,39.846799999999995,0.9249999999999999,0.8931444444444446,0.06818181818181826,0.09714141414141401,0.6012222222222223,0.8305555555555555,0.6,1.0,0.46095833333333325
4,38.3,39.6001,0.9361111111111112,0.8999972222222223,0.05808080808080802,0.09091161616161611,0.4625250000000001,0.7944444444444445,1.0,1.0,0.7436882716049384
5,38.161,38.94965,0.9399722222222222,0.9180652777777778,0.05457070707070711,0.07448611111111109,0.39056111111111114,0.8121666666666666,1.0,1.0,0.7634141064814814
6,39.2735,39.3365,0.9090694444444445,0.9073194444444445,0.08266414141414138,0.08425505050505054,0.4572944444444445,0.8666666666666668,0.6,1.0,0.4727161111111112
7,39.8955,38.9427,0.8917916666666668,0.9182583333333333,0.0983712121212121,0.07431060606060612,0.38568055555555575,0.8708333333333333,1.0,1.0,0.7766019097222223
8,39.961,38.62235,0.8899722222222223,0.9271569444444445,0.1000252525252525,0.06622095959595954,0.3284722222222224,0.8799166666666666,1.0,1.0,0.7831013912037037
9,39.9955,38.941649999999996,0.8890138888888889,0.9182875000000001,0.10089646464646465,0.07428409090909081,0.387963888888889,0.8979722222222222,0.6499999999999999,1.0,0.5189013553047838
10,40.1,38.81680000000001,0.8861111111111111,0.9217555555555553,0.10353535353535359,0.07113131313131334,0.3183277777777778,0.8660277777777777,1.0,1.0,0.767396836419753
11,39.7,38.4088,0.8972222222222221,0.9330888888888889,0.09343434343434352,0.06082828282828282,0.3117944444444445,0.8833333333333332,1.0,1.0,0.7925462962962961
12,39.8455,38.7128,0.8931805555555555,0.9246444444444444,0.09710858585858591,0.06850505050505055,0.37083333333333335,0.9031944444444445,0.65,1.0,0.5243652151813272
13,39.808499999999995,38.506099999999996,0.8942083333333335,0.9303861111111112,0.09617424242424231,0.06328535353535346,0.3360944444444447,0.8527499999999999,1.0,1.0,0.76253615625
14,39.3735,38.08705,0.9062916666666667,0.9420263888888889,0.08518939393939395,0.05270328282828278,0.3178861111111111,0.8684166666666666,1.0,1.0,0.7870387881944444
