t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,37.05,38.96025000000001,0.9708333333333334,0.9177708333333331,0.026515151515151446,0.07475378787878811,0.4236694444444447,0.9607083333333333,1.0,1.0,0.9326876736111112
1,37.3,38.501999999999995,0.963888888888889,0.9305000000000001,0.03282828282828276,0.06318181818181808,0.34065000000000034,0.9709861111111111,1.0,1.0,0.9359227237654322
2,37.328,37.97105,0.963111111111111,0.9452486111111111,0.03353535353535361,0.04977398989898986,0.28076944444444446,0.9841111111111113,1.0,1.0,0.9478083456790124
3,36.849999999999994,37.519299999999994,0.9763888888888891,0.9577972222222224,0.021464646464646325,0.03836616161616147,0.27735555555555574,0.9819444444444443,1.0,1.0,0.9587596450617284
4,36.8835,37.124,0.9754583333333334,0.9687777777777777,0.022310606060606013,0.028383838383838445,0.22030555555555548,0.9919027777777778,1.0,1.0,0.967559830439815
5,36.5125,36.76755,0.9857638888888888,0.9786791666666667,0.012941919191919265,0.019382575757575758,0.16005833333333344,0.9905555555555556,1.0,1.0,0.9764538966049382
6,36.3985,36.57005,0.9889305555555556,0.9841652777777777,0.010063131313131277,0.014395202020202072,0.12296944444444434,0.9984583333333334,1.0,1.0,0.9874059542824076
7,36.388999999999996,36.25255,0.9891944444444446,0.9929847222222222,0.009823232323232218,0.006377525252525238,0.11665277777777779,0.9904444444444447,1.0,1.0,0.9797421419753091
8,36.18,36.17530000000001,0.995,0.9951305555555554,0.004545454545454539,0.004426767676767857,0.10966666666666668,0.9987083333333334,1.0,1.0,0.9937147916666668
9,36.275000000000006,36.01105,0.9923611111111109,0.9996930555555557,0.006944444444444589,0.0002790404040403369,0.12036111111111127,0.9993055555555554,1.0,1.0,0.991671971450617
10,36.2445,36.12765,0.9932083333333332,0.9964541666666666,0.00617424242424248,0.0032234848484849173,0.11536944444444448,0.9973472222222222,1.0,1.0,0.9905735723379628
11,36.357,36.08005000000001,0.9900833333333333,0.9977763888888886,0.009015151515151499,0.002021464646464825,0.12846388888888882,0.9985555555555555,1.0,1.0,0.9886532129629629
12,36.0295,35.844100000000005,0.9991805555555556,0.9956694444444446,0.0007449494949494634,-0.003936868686868574,0.1360888888888887,0.9968611111111111,1.0,1.0,0.9960442388117284
13,36.009,35.8974,0.99975,0.99715,0.00022727272727273592,-0.0025909090909091536,0.12462222222222231,0.9926249999999999,1.0,1.0,0.9923768437499999
14,36.212,35.93495000000001,0.9941111111111111,0.9981930555555558,0.0053535353535354374,-0.001642676767676573,0.13531388888888884,0.9977222222222224,1.0,1.0,0.9918467469135803
