t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,92.5,99.98530000000001,0.9367816091954023,0.8507436781609194,-0.140485312899106,-0.33168071519795683,0.7874045977011492,0.9425287356321839,1.0,1.0,0.8829435856784251
1,93.8635,97.2238,0.9211091954022989,0.8824850574712644,-0.17531289910600262,-0.2611443167305236,0.6367218390804598,0.9801494252873563,1.0,1.0,0.9028246485004624
2,93.636,93.6009,0.9237241379310346,0.9241275862068966,-0.16950191570881215,-0.16860536398467424,0.4327057471264367,0.9623908045977011,1.0,1.0,0.8889836163297662
3,88.8375,90.2878,0.9788793103448276,0.9622091954022988,-0.04693486590038329,-0.08397956577266934,0.37133678160919564,0.9285402298850576,0.8500000000000001,1.0,0.772589496878716
4,89.60300000000001,88.18154999999999,0.9700804597701148,0.9864189655172415,-0.06648786717752257,-0.030180076628352166,0.3083850574712645,0.9879080459770114,1.0,1.0,0.9583502914519749
5,86.413,86.10425000000001,0.9932528735632183,0.9897040229885058,0.014993614303959216,0.022879948914431483,0.2569195402298853,0.9822068965517241,1.0,1.0,0.9755798224336107
6,85.394,83.7027,0.9815402298850575,0.9621,0.041021711366538816,0.0842222222222224,0.2503,0.9991494252873564,0.8500000000000001,1.0,0.8335995530981638
7,84.1815,82.69365,0.9676034482758621,0.9505017241379311,0.07199233716475097,0.10999616858237535,0.20128850574712648,0.967448275862069,1.0,1.0,0.9361062877526755
8,84.5355,82.02059999999999,0.9716724137931034,0.9427655172413791,0.06295019157088125,0.12718773946360185,0.1868666666666667,0.9666206896551724,1.0,1.0,0.9392386587395958
9,82.069,79.9619,0.9433218390804599,0.9191022988505747,0.12595146871008933,0.1797726692209451,0.17326896551724136,0.9764827586206898,0.9,1.0,0.8290237605231868
10,80.43299999999999,79.84415000000001,0.9245172413793102,0.9177488505747128,0.16773946360153275,0.1827803320561938,0.1784310344827586,0.998022988505747,1.0,1.0,0.9226894601664682
11,80.64099999999999,80.09545,0.9269080459770114,0.9206373563218391,0.16242656449553025,0.17636143039591318,0.19095632183908054,0.9856436781609195,1.0,1.0,0.9136010557537322
12,80.57,78.59089999999999,0.9260919540229884,0.9033436781609194,0.16424010217113683,0.21479182630906793,0.1838793103448276,0.9792413793103448,0.9,1.0,0.8161808061831153
13,78.8085,78.45225000000002,0.9058448275862069,0.9017500000000003,0.20923371647509592,0.21833333333333282,0.19225057471264376,0.9902183908045977,1.0,1.0,0.8969842074910821
14,78.815,78.82705,0.9059195402298851,0.9060580459770115,0.20906768837803327,0.20875989782886337,0.1888229885057471,0.9790574712643678,1.0,1.0,0.88694729422645
