t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,90.7565,96.92479999999999,0.9568218390804597,0.8859218390804598,-0.09595146871008947,-0.2535070242656447,0.9752333333333334,0.7298850574712643,1.0,1.0,0.6983699630070022
1,91.2615,94.33505,0.9510172413793103,0.9156890804597702,-0.10885057471264363,-0.18735759897828852,0.7880126436781609,0.7517011494252873,1.0,1.0,0.7148807534680934
2,90.643,92.33085,0.9581264367816091,0.9387258620689656,-0.09305236270753514,-0.13616475095785435,0.6157390804597702,0.775183908045977,1.0,1.0,0.7427241956665345
3,85.67599999999999,88.76705,0.9847816091954021,0.9796890804597701,0.03381864623243965,-0.04513537675606635,0.4504609195402299,0.8324942528735633,0.8500000000000001,1.0,0.696851275492139
4,85.619,86.97680000000001,0.9841264367816092,0.9997333333333335,0.03527458492975735,0.0005925925925923005,0.4077540229885059,0.9176896551724139,1.0,1.0,0.9031226504161712
5,85.8215,85.38215,0.9864540229885057,0.9814040229885057,0.030102171136653887,0.04132439335887623,0.3981724137931037,0.9701379310344826,1.0,1.0,0.956996464922711
6,83.1875,82.80359999999999,0.9561781609195402,0.9517655172413791,0.09738186462324394,0.10718773946360183,0.3741793103448276,0.9910114942528736,0.8500000000000001,1.0,0.8054460158211126
7,83.2405,82.1871,0.9567873563218391,0.9446793103448275,0.09602809706257989,0.12293486590038312,0.35567356321839083,0.9552298850574711,1.0,1.0,0.913951876403752
8,83.018,81.8606,0.9542298850574713,0.9409264367816093,0.10171136653895273,0.13127458492975722,0.35178160919540236,0.9743103448275862,1.0,1.0,0.9297160483551328
9,79.78649999999999,80.1606,0.9170862068965516,0.9213862068965517,0.18425287356321868,0.17469731800766278,0.3610896551724138,0.9315172413793104,0.8,1.0,0.6834252908442331
10,79.9935,79.63395,0.9194655172413793,0.9153327586206896,0.17896551724137938,0.18814942528735637,0.3151954022988507,0.9826091954022987,1.0,1.0,0.9034752720967101
11,80.11250000000001,79.98785000000001,0.9208333333333335,0.9194005747126438,0.17592592592592565,0.17910983397190272,0.32478505747126446,0.9957471264367816,1.0,1.0,0.9169171455938699
12,78.74600000000001,78.28990000000002,0.9051264367816093,0.8998839080459772,0.21083014048531268,0.2224802043422729,0.32139770114942534,0.9415057471264368,0.8500000000000001,1.0,0.7243544807900649
13,78.1585,78.70415000000001,0.8983735632183909,0.9046454022988507,0.2258365261813537,0.21189910600255396,0.31430919540229896,0.9963333333333333,1.0,1.0,0.8950795268199234
14,78.69,79.06505000000001,0.9044827586206896,0.9087936781609197,0.2122605363984675,0.20268071519795625,0.3120241379310345,0.985264367816092,1.0,1.0,0.8911546333729686
