t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,37.35,39.9423,0.9624999999999999,0.8904916666666666,0.03409090909090913,0.0995530303030304,0.8083333333333332,0.7472222222222222,1.0,1.0,0.7192013888888888
1,37.7,39.74925,0.9527777777777777,0.8958541666666666,0.042929292929293004,0.0946780303030304,0.6977361111111111,0.7666666666666666,1.0,1.0,0.7304629629629629
2,37.964,39.635299999999994,0.9454444444444445,0.8990194444444446,0.04959595959595957,0.09180050505050491,0.525691666666667,0.776388888888889,1.0,1.0,0.7340325617283953
3,38.753,40.27215,0.9235277777777777,0.8813291666666666,0.06952020202020204,0.10788257575757586,0.6096666666666669,0.8236111111111111,0.6,1.0,0.4563766435185184
4,38.6355,40.21470000000001,0.9267916666666667,0.8829249999999997,0.06655303030303032,0.10643181818181839,0.4901555555555559,0.7881944444444444,1.0,1.0,0.7304920428240741
5,39.944,39.56645,0.8904444444444444,0.9009319444444444,0.09959595959595968,0.09006186868686879,0.4028138888888891,0.8172499999999999,1.0,1.0,0.7277157222222221
6,40.695499999999996,40.098150000000004,0.8695694444444446,0.8861624999999999,0.11857323232323223,0.10348863636363648,0.47804166666666703,0.8720833333333334,0.6,1.0,0.4550022118055557
7,40.5205,39.59885,0.8744305555555556,0.9000319444444445,0.11415404040404038,0.09088005050505049,0.39581388888888913,0.8433611111111112,1.0,1.0,0.7374607249228396
8,40.078,39.1967,0.8867222222222222,0.9112027777777778,0.10297979797979807,0.08072474747474748,0.34913888888888894,0.8349722222222222,1.0,1.0,0.740388424382716
9,40.159,39.3806,0.8844722222222222,0.9060944444444444,0.10502525252525251,0.08536868686868691,0.41551111111111133,0.885972222222222,0.6499999999999999,1.0,0.5093515831404319
10,40.9285,39.1035,0.8630972222222222,0.9137916666666668,0.12445707070707071,0.07837121212121205,0.33175000000000004,0.8675277777777778,1.0,1.0,0.7487608152006172
11,39.957,38.36905,0.8900833333333333,0.9341930555555555,0.09992424242424246,0.059824494949494995,0.33050277777777776,0.8886388888888889,1.0,1.0,0.7909626643518518
12,40.0785,38.889649999999996,0.8867083333333334,0.9197319444444445,0.10299242424242422,0.0729709595959595,0.3744638888888889,0.9026666666666665,0.65,1.0,0.520261336111111
13,40.411,38.66570000000001,0.8774722222222222,0.9259527777777775,0.11138888888888894,0.06731565656565679,0.3146972222222225,0.869388888888889,1.0,1.0,0.762864600308642
14,39.810500000000005,38.37045,0.8941527777777777,0.9341541666666667,0.0962247474747476,0.059859848484848446,0.29157777777777777,0.8721666666666668,1.0,1.0,0.7798502476851852
