t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,37.35,39.8023,0.9624999999999999,0.8943805555555555,0.03409090909090913,0.09601767676767685,0.8083333333333332,0.7472222222222222,1.0,1.0,0.7192013888888888
1,37.825,39.6289,0.9493055555555555,0.8991972222222222,0.04608585858585867,0.09163888888888894,0.6967472222222224,0.7678055555555554,1.0,1.0,0.7288820794753085
2,37.85,39.28620000000001,0.9486111111111111,0.9087166666666664,0.04671717171717176,0.0829848484848487,0.5366722222222223,0.7753888888888889,1.0,1.0,0.7355425154320987
3,38.756,39.844,0.9234444444444444,0.8932222222222221,0.06959595959595961,0.09707070707070711,0.5624611111111113,0.8305555555555555,0.6,1.0,0.46018314814814804
4,38.1595,39.57185,0.9400138888888888,0.9007819444444445,0.05453282828282832,0.09019823232323228,0.49865555555555574,0.7893611111111112,1.0,1.0,0.7420104077932099
5,38.539,39.09615,0.9294722222222221,0.9139958333333333,0.06411616161616167,0.07818560606060611,0.4076694444444446,0.8138055555555557,1.0,1.0,0.7564096581790124
6,39.3455,39.35144999999999,0.9070694444444444,0.9069041666666668,0.08448232323232327,0.08463257575757559,0.5174777777777777,0.8535555555555554,0.6,1.0,0.464540498148148
7,39.903999999999996,39.18145,0.8915555555555557,0.9116263888888889,0.09858585858585851,0.08033964646464643,0.4053527777777779,0.8776388888888889,1.0,1.0,0.7824638271604939
8,38.707,38.5749,0.9248055555555555,0.928475,0.06835858585858588,0.06502272727272727,0.3381333333333334,0.9027222222222222,1.0,1.0,0.8348425262345679
9,39.5,39.0831,0.9027777777777778,0.9143583333333333,0.0883838383838384,0.07785606060606066,0.43078611111111126,0.9286388888888888,0.6499999999999999,1.0,0.5449304591049381
10,40.174,38.732150000000004,0.8840555555555556,0.9241069444444443,0.1054040404040404,0.06899368686868698,0.39441111111111116,0.8610277777777778,1.0,1.0,0.7611963904320989
11,39.8575,38.27470000000001,0.8928472222222221,0.9368138888888886,0.09741161616161621,0.057441919191919454,0.3214888888888889,0.8970000000000001,1.0,1.0,0.8008839583333334
12,39.8485,38.6104,0.8930972222222222,0.9274888888888889,0.09718434343434348,0.06591919191919189,0.37086388888888894,0.9103333333333334,0.65,1.0,0.5284605113425926
13,39.683499999999995,38.50895,0.8976805555555557,0.9303069444444445,0.09301767676767665,0.06335732323232321,0.3535555555555557,0.8993888888888889,1.0,1.0,0.8073639174382717
14,39.35,38.18059999999999,0.9069444444444444,0.939427777777778,0.08459595959595964,0.05506565656565635,0.31820000000000026,0.8780277777777776,1.0,1.0,0.7963224151234567
