t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,449.33500000000004,480.99535000000003,0.9550348837209302,0.8814061627906976,0.05620639534883731,0.14824229651162799,0.908343488372093,0.7446023255813953,1.0,1.0,0.711121195429962
1,453.935,475.84190000000007,0.9443372093023256,0.893390930232558,0.06957848837209303,0.13326133720930253,0.7336239534883723,0.7704860465116278,1.0,1.0,0.7275986429691724
2,452.0,470.4756000000001,0.9488372093023256,0.9058706976744184,0.06395348837209303,0.11766162790697704,0.704714418604651,0.7625790697674418,1.0,1.0,0.7235633964305029
3,446.25,475.03815000000003,0.9622093023255814,0.8952601162790697,0.047238372093023256,0.13092485465116288,0.7536981395348838,0.7846697674418606,0.65,1.0,0.49076075716603584
4,451.325,472.47315,0.9504069767441861,0.9012252325581396,0.06199127906976741,0.12346845930232551,0.6520118604651165,0.7739139534883721,1.0,1.0,0.7355332207950244
5,465.02099999999996,466.90334999999993,0.9185558139534885,0.9141782558139536,0.10180523255813942,0.10727718023255794,0.5524897674418606,0.7823441860465117,1.0,1.0,0.718626800605733
6,477.203,470.18445,0.8902255813953489,0.9065477906976743,0.1372180232558139,0.11681526162790705,0.6141030232558142,0.8038581395348836,0.6,1.0,0.4293690477760952
7,483.7885,467.3343000000001,0.8749104651162791,0.9131760465116276,0.15636191860465115,0.1085299418604654,0.5261688372093025,0.847113953488372,1.0,1.0,0.7411488630530016
8,478.67949999999996,459.98054999999994,0.8867918604651164,0.9302777906976746,0.14151017441860453,0.08715276162790679,0.44366651162790716,0.832013953488372,1.0,1.0,0.7378232017468902
9,488.0745,464.6866999999999,0.864943023255814,0.9193332558139536,0.16882122093023255,0.10083343023255789,0.4884290697674418,0.8302325581395349,0.55,1.0,0.3949571223634397
10,481.9355,458.9833,0.8792197674418605,0.9325969767441861,0.1509752906976744,0.0842537790697674,0.4381504651162792,0.8008883720930233,1.0,1.0,0.7041568882585182
11,471.6175,453.1038,0.9032151162790698,0.9462702325581396,0.12098110465116281,0.06716220930232551,0.388159534883721,0.8318069767441861,1.0,1.0,0.7513006352217416
12,470.1755,455.1235,0.9065686046511627,0.9415732558139536,0.11678924418604651,0.07303343023255808,0.4788302325581395,0.8528348837209302,0.6,1.0,0.4638919983196321
13,473.2375,451.96619999999996,0.8994476744186046,0.9489158139534885,0.12569040697674422,0.06385523255813941,0.43978511627906963,0.8440883720930232,1.0,1.0,0.7592133232828555
14,467.7655,445.77545,0.9121732558139536,0.9633129069767442,0.10978343023255807,0.0458588662790697,0.3926411627906978,0.8610697674418605,1.0,1.0,0.7854448132504057
