t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,469.189,500.79805,0.9088627906976744,0.8353533720930233,0.11392151162790704,0.2058082848837209,0.7352932558139534,0.9210558139534885,1.0,1.0,0.8371133574580855
1,460.092,485.93250000000006,0.9300186046511628,0.8699244186046511,0.08747674418604647,0.16259447674418623,0.5907213953488372,0.9859209302325581,1.0,1.0,0.9169248078312602
2,453.134,473.92055,0.9461999999999999,0.8978591860465116,0.06725000000000005,0.12767601744186044,0.46149139534883726,0.9918744186046513,1.0,1.0,0.938511574883721
3,457.375,464.3755499999999,0.9363372093023256,0.9200568604651165,0.07957848837209303,0.09992892441860442,0.39157790697674427,0.9729488372093025,1.0,1.0,0.9110081990265009
4,457.80600000000004,455.0972500000001,0.9353348837209301,0.9416343023255812,0.08083139534883732,0.0729571220930235,0.33868046511627925,0.9642139534883721,1.0,1.0,0.9018629460681449
5,452.997,448.08525,0.9465186046511628,0.9579412790697674,0.06685174418604656,0.05257340116279062,0.3043006976744188,0.9785348837209302,1.0,1.0,0.9262014727420227
6,450.08349999999996,442.75045,0.9532941860465117,0.9703477906976744,0.05838226744186034,0.03706526162790698,0.2962800000000001,0.9743627906976744,1.0,1.0,0.9288543834721472
7,444.8665,437.2317,0.9654267441860466,0.9831820930232559,0.04321656976744179,0.021022383720930203,0.2474220930232561,0.9578418604651163,1.0,1.0,0.9247261487939428
8,441.2845,432.738,0.973756976744186,0.9936325581395349,0.032803779069767385,0.007959302325581395,0.2355116279069767,0.9651162790697674,1.0,1.0,0.9397887101135748
9,439.2645,429.62340000000006,0.9784546511627907,0.9991241860465118,0.026931686046511624,-0.001094767441860289,0.1958388372093024,0.9890906976744187,1.0,1.0,0.9677803935613847
10,438.39599999999996,427.9709000000001,0.9804744186046512,0.9952811627906979,0.024406976744185925,-0.005898546511627658,0.1884674418604651,0.9950116279069767,1.0,1.0,0.9755834473769606
11,435.453,425.01565,0.9873186046511628,0.988408488372093,0.015851744186046436,-0.01448938953488374,0.18296581395348835,0.9904976744186046,1.0,1.0,0.9779367818171985
12,431.5585,423.1926,0.9963755813953489,0.9841688372093024,0.004530523255813898,-0.019788953488372014,0.1790383720930232,0.986460465116279,1.0,1.0,0.9828851194537588
13,431.3445,421.5927,0.9968732558139536,0.9804481395348836,0.003908430232558088,-0.02443982558139541,0.17187441860465116,0.971374418604651,1.0,1.0,0.9683371792888047
14,428.2235,419.77085,0.9958686046511628,0.9762112790697675,-0.005164244186046507,-0.02973590116279071,0.18378395348837215,0.9707976744186047,1.0,1.0,0.9667869254218496
