t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,525.3695,552.3925,0.9738876953125,0.9211083984374999,0.043520507812500046,0.1314860026041668,0.4745376953125001,0.9639326171875,1.0,1.0,0.9387621149892806
1,526.113,543.7570000000001,0.9724355468749999,0.9379746093749999,0.04594075520833351,0.10337565104166685,0.3922265625,0.9392324218749999,1.0,1.0,0.9133429938087462
2,525.485,535.15015,0.973662109375,0.9547848632812499,0.04389648437500004,0.07535856119791683,0.35714960937500007,0.9575185546874998,1.0,1.0,0.9322995357227323
3,530.5595000000001,539.76215,0.9637509765624999,0.94577705078125,0.060415039062500224,0.09037158203125005,0.3203230468749998,0.9226230468750001,0.5,1.0,0.4445894312124252
4,529.9995,533.1963,0.9648447265625,0.9586009765625001,0.05859212239583336,0.06899837239583316,0.2884238281250001,0.9520048828125001,1.0,1.0,0.9185368908433914
5,525.706,527.7854500000001,0.97323046875,0.9691690429687498,0.044615885416666716,0.05138492838541693,0.25649609375000026,0.9849355468750001,1.0,1.0,0.9585692839736939
6,520.8195000000001,533.9016999999999,0.9827744140624999,0.9572232421875002,0.02870930989583353,0.07129459635416631,0.27524765625000014,0.9732675781250002,0.45,1.0,0.43042611321802143
7,528.568,530.13,0.967640625,0.96458984375,0.053932291666666604,0.05901692708333331,0.24139394531250002,0.9928203124999997,1.0,1.0,0.960693267700195
8,521.0575,522.7209,0.9823095703125,0.9790607421874999,0.029484049479166677,0.034898763020833425,0.22327519531249984,0.9999365234375002,1.0,1.0,0.9822472166776659
9,521.1075,532.67375,0.9822119140625001,0.9596215820312499,0.029646809895833195,0.06729736328125012,0.26169472656250015,0.9359316406250002,0.5,1.0,0.45964160408496874
10,522.111,528.0318500000001,0.980251953125,0.9686877929687499,0.0329134114583333,0.052187011718750245,0.2467130859375002,0.97458984375,1.0,1.0,0.9553435978317261
11,521.5485,526.5954,0.9813505859375,0.9714933593749999,0.031082356770833295,0.04751106770833346,0.1992205078125001,0.9817773437499999,1.0,1.0,0.9634677715492248
12,525.344,531.86105,0.9739374999999999,0.96120888671875,0.04343750000000016,0.06465185546874992,0.26156113281250004,0.9647353515624999,0.45,1.0,0.422816371408081
13,524.8315,526.5472499999998,0.9749384765625,0.9715874023437503,0.041769205729166675,0.047354329427082835,0.2186314453124999,0.9958603515625,1.0,1.0,0.9709025740213394
14,517.8945,520.89625,0.9884873046875,0.98262451171875,0.01918782552083331,0.028959147135416693,0.20500546874999992,0.9968349609375,1.0,1.0,0.9853587037553787
