t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,449.395,480.662,0.9548953488372094,0.8821813953488372,0.05638081395348832,0.14727325581395342,0.9335702325581396,0.7446023255813953,1.0,1.0,0.7110172974310438
1,453.695,474.53495000000004,0.9448953488372093,0.8964303488372092,0.06888081395348836,0.12946206395348847,0.7859197674418605,0.7714581395348836,1.0,1.0,0.7289472078691184
2,453.0,469.4892000000001,0.9465116279069767,0.9081646511627904,0.06686046511627906,0.11479418604651191,0.704016511627907,0.7645813953488372,1.0,1.0,0.7236851811790157
3,447.0575,473.4941,0.9603313953488372,0.8988509302325581,0.049585755813953504,0.12643633720930234,0.7547834883720929,0.7832395348837209,0.65,1.0,0.48891018502771766
4,452.2145,467.34709999999995,0.9483383720930233,0.9131462790697675,0.0645770348837209,0.10856715116279057,0.6208586046511628,0.7746790697674418,1.0,1.0,0.7346578879177934
5,456.4255,461.82055,0.9385453488372093,0.9259987209302325,0.07681831395348837,0.09250159883720938,0.5440441860465115,0.788860465116279,1.0,1.0,0.7403813204164413
6,471.9255,466.3624000000001,0.9024988372093024,0.9154362790697672,0.12187645348837209,0.10570465116279097,0.5977069767441859,0.8193093023255815,0.6,1.0,0.44365541559816124
7,481.25,462.7201,0.8808139534883721,0.9239067441860465,0.14898255813953487,0.09511656976744187,0.529747906976744,0.8229860465116279,1.0,1.0,0.7248975932936722
8,477.275,457.21719999999993,0.8900581395348838,0.9367041860465117,0.13742732558139528,0.07911976744186028,0.46238372093023267,0.8518255813953488,1.0,1.0,0.7581742921849649
9,484.007,459.34264999999994,0.8744023255813953,0.9317612790697676,0.15699709302325582,0.08529840116279051,0.5117816279069768,0.865,0.55,1.0,0.41599690639534886
10,479.47,456.5357,0.884953488372093,0.9382890697674419,0.1438081395348838,0.07713866279069773,0.44620860465116297,0.8540023255813954,1.0,1.0,0.7557523371011358
11,472.3665,450.06454999999994,0.9014732558139535,0.9533382558139536,0.12315843023255807,0.058327180232557965,0.38111046511627894,0.8599604651162791,1.0,1.0,0.7752313603596539
12,473.4935,452.75645,0.8988523255813954,0.947078023255814,0.12643459302325577,0.06615247093023248,0.4583602325581395,0.8866720930232559,0.6,1.0,0.4781923637052461
13,472.4585,451.6495500000001,0.9012593023255814,0.9496522093023254,0.1234258720930233,0.06293473837209329,0.42964418604651167,0.8629674418604651,1.0,1.0,0.7777574345808546
14,471.24350000000004,446.21664999999996,0.9040848837209301,0.9622868604651164,0.11989389534883732,0.047141424418604534,0.37059046511627924,0.8651162790697675,1.0,1.0,0.7821385505678745
