t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,37.05,38.902550000000005,0.9708333333333334,0.9193736111111109,0.026515151515151446,0.0732967171717173,0.42228333333333357,0.95925,1.0,1.0,0.9312718750000002
1,37.309,38.3705,0.9636388888888889,0.9341527777777778,0.0330555555555555,0.059861111111111115,0.3375166666666668,0.9761388888888888,1.0,1.0,0.9406453942901234
2,37.1085,38.0898,0.9692083333333333,0.9419500000000001,0.027992424242424232,0.0527727272727272,0.2825750000000002,0.9770416666666666,1.0,1.0,0.9469569253472222
3,37.95,38.53670000000001,0.9458333333333333,0.9295361111111108,0.049242424242424324,0.06405808080808108,0.26357500000000006,0.9395833333333333,0.6499999999999999,1.0,0.5776480034722221
4,37.7,38.106049999999996,0.9527777777777777,0.9414986111111112,0.042929292929293004,0.05318308080808072,0.24544722222222207,0.9819444444444443,1.0,1.0,0.9355748456790122
5,37.65,37.66835,0.9541666666666667,0.9536569444444445,0.04166666666666664,0.04213005050505043,0.18568333333333323,0.9875000000000002,1.0,1.0,0.9422395833333336
6,37.475,38.2059,0.9590277777777777,0.938725,0.037247474747474786,0.05570454545454546,0.20745277777777776,0.9696527777777777,0.6499999999999999,1.0,0.6044505666473764
7,37.8375,37.84824999999999,0.9489583333333333,0.9486597222222224,0.046401515151515124,0.04667297979797963,0.1985305555555556,0.998263888888889,1.0,1.0,0.947310836226852
8,37.2,37.5317,0.9666666666666666,0.9574527777777777,0.03030303030303038,0.03867929292929295,0.16872500000000004,0.9979166666666666,1.0,1.0,0.9646527777777776
9,36.9915,37.92015,0.9724583333333333,0.9466625,0.02503787878787884,0.04848863636363636,0.21199166666666672,0.9700555555555554,0.6499999999999999,1.0,0.6131700957175924
10,37.25,37.7076,0.9652777777777778,0.9525666666666667,0.03156565656565657,0.04312121212121211,0.19250277777777766,0.9974583333333334,1.0,1.0,0.962824363425926
11,36.9375,37.253,0.9739583333333334,0.9651944444444445,0.023674242424242428,0.03164141414141415,0.1578694444444445,0.9947777777777776,1.0,1.0,0.9688721064814814
12,36.885999999999996,37.70625,0.975388888888889,0.9526041666666667,0.022373737373737268,0.043087121212121146,0.21150555555555547,0.9940555555555556,0.6499999999999999,1.0,0.6302339834876542
13,37.0985,37.4584,0.969486111111111,0.959488888888889,0.02773989898989903,0.03682828282828277,0.17423611111111134,0.99,1.0,1.0,0.95979125
14,36.75,37.04504999999999,0.9791666666666666,0.9709708333333337,0.018939393939393943,0.026390151515151245,0.14647777777777785,0.9929166666666669,1.0,1.0,0.972230902777778
