t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,445.8945,474.03319999999997,0.9630360465116279,0.8975972093023257,0.046204941860465094,0.1280034883720929,0.5459095348837212,0.9615104651162791,1.0,1.0,0.925969237005138
1,446.8945,465.3950500000001,0.9607104651162791,0.917685930232558,0.049111918604651146,0.10289258720930257,0.5034430232558139,0.9346383720930233,1.0,1.0,0.8979168651690103
2,442.8945,460.22580000000005,0.9700127906976744,0.929707441860465,0.03748401162790696,0.08786569767441875,0.4205020930232558,0.9575860465116279,1.0,1.0,0.9288707133098972
3,450.5,460.38644999999997,0.9523255813953488,0.9293338372093024,0.059593023255813955,0.088332703488372,0.43017558139534884,0.9509918604651164,0.55,1.0,0.4981096320308276
4,448.5,455.20005000000003,0.9569767441860465,0.9413952325581395,0.05377906976744186,0.07325595930232567,0.3780699999999999,0.9810569767441859,1.0,1.0,0.938848711465657
5,446.2,448.97245000000004,0.9623255813953489,0.9558780232558138,0.04709302325581392,0.05515247093023267,0.30070953488372104,0.9987081395348837,1.0,1.0,0.9610823910221741
6,444.2905,452.8214,0.9667662790697674,0.9469269767441861,0.041542151162790725,0.06634127906976739,0.28802999999999995,0.990603488372093,0.7,1.0,0.6703774339409139
7,441.75,445.61715000000004,0.9726744186046512,0.9636810465116278,0.034156976744186045,0.045398691860465225,0.21907627906976762,0.9836848837209302,1.0,1.0,0.9568051223634397
8,435.0,439.8518,0.9883720930232558,0.9770888372093023,0.014534883720930232,0.028638953488372167,0.1688381395348838,0.9923523255813953,1.0,1.0,0.9808133450513791
9,432.94050000000004,442.1852,0.9931616279069766,0.9716623255813953,0.008547965116279194,0.035422093023255836,0.2306446511627909,0.9793813953488373,0.7,1.0,0.6808788146625202
10,437.676,440.85105000000004,0.9821488372093024,0.9747649999999999,0.02231395348837206,0.03154375000000013,0.18518372093023275,0.9965174418604651,1.0,1.0,0.9787284467820444
11,433.4605,436.16645,0.9919523255813953,0.9856594186046511,0.010059593023255885,0.01792572674418604,0.1546916279069769,0.9931953488372093,1.0,1.0,0.9852024360356949
12,432.9085,440.42085,0.9932360465116279,0.9757654651162792,0.008454941860465127,0.030293168604651085,0.21879534883720955,0.9737965116279068,0.7,1.0,0.6770468581212815
13,433.75,438.90590000000003,0.9912790697674418,0.9792886046511627,0.010901162790697675,0.0258892441860466,0.18772511627906996,0.9960360465116279,1.0,1.0,0.987349685640887
14,430.9955,434.9175,0.9976848837209302,0.988563953488372,0.0028938953488371884,0.014295058139534937,0.15119488372093037,0.9956476744186046,1.0,1.0,0.9933426342793401
