t,consensus,consensus_mean,accuracy,accuracy_mean,manip_drift,manip_drift_mean,divergence,fairness,measured_autonomy,verified_integrity,gECS
0,92.5,99.69820000000001,0.9367816091954023,0.8540436781609194,-0.140485312899106,-0.32434738186462364,0.7333586206896553,0.9425287356321839,1.0,1.0,0.8829435856784251
1,94.217,96.19575,0.9170459770114943,0.894301724137931,-0.18434227330779052,-0.23488505747126448,0.5358632183908046,0.9720229885057472,1.0,1.0,0.8913897711718854
2,92.596,93.2432,0.9356781609195401,0.9282390804597701,-0.1429374201787996,-0.15946871008939978,0.3861517241379311,0.9862988505747128,1.0,1.0,0.9228582946228036
3,90.2025,89.87904999999999,0.9631896551724137,0.9669074712643679,-0.08180076628352492,-0.07353895274584911,0.3647310344827586,0.956080459770115,0.8500000000000001,1.0,0.782753787108601
4,88.7885,87.8141,0.9794425287356322,0.9906425287356322,-0.045683269476372905,-0.02079438058748394,0.3031356321839084,0.9933678160919541,1.0,1.0,0.9729466857576959
5,86.638,86.39169999999999,0.9958390804597702,0.9930080459770113,0.009246487867177388,0.015537675606641483,0.23752068965517253,0.9939425287356323,1.0,1.0,0.9898068138459508
6,85.50450000000001,84.2912,0.9828103448275863,0.968864367816092,0.03819923371647491,0.0691902937420178,0.2399505747126436,0.9856091954022989,0.8500000000000001,1.0,0.8233668762187873
7,85.8545,83.87845,0.9868333333333333,0.9641201149425287,0.02925925925925922,0.07973307790549168,0.17784482758620684,0.9615977011494253,1.0,1.0,0.948936664750958
8,84.76150000000001,83.01540000000001,0.9742701149425289,0.9542000000000002,0.05717752234993583,0.10177777777777743,0.15617931034482768,0.9629655172413791,1.0,1.0,0.9381885251684503
9,83.43799999999999,81.82425,0.9590574712643677,0.9405086206896552,0.09098339719029405,0.13220306513409946,0.16525862068965513,0.9729425287356323,0.9,1.0,0.8397970211652794
10,81.81049999999999,81.01304999999999,0.9403505747126436,0.9311844827586206,0.13255427841634762,0.15292337164750977,0.15128850574712638,0.9783103448275863,1.0,1.0,0.9199546950059453
11,81.14,81.03155,0.9326436781609195,0.9313971264367815,0.14968071519795656,0.15245083014048544,0.16617356321839094,0.9824712643678162,1.0,1.0,0.9162956136874092
12,80.893,79.39065,0.9298045977011494,0.9125362068965517,0.1559897828863346,0.19436398467432967,0.1575068965517242,0.9787471264367815,0.9,1.0,0.819039220332937
13,79.69200000000001,79.50065000000002,0.916,0.9138005747126439,0.18666666666666648,0.19155427841634684,0.17342068965517252,0.9866551724137931,1.0,1.0,0.9037761379310345
14,79.5025,79.71900000000001,0.9138218390804598,0.9163103448275863,0.19150702426564503,0.18597701149425266,0.16605402298850583,0.9839080459770114,1.0,1.0,0.8991166600607742
